Timestamp,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets
2017-04-26 11:11:35,10.200.7.9,3128,192.168.90.141,60069,6,1,2,1,1209,0.0
2017-04-26 11:11:20,192.168.10.17,55054,10.200.7.7,3128,6,911903,78,6,3486,23077.0
2017-04-26 11:11:28,10.200.7.6,3128,192.168.10.130,58595,6,48668,1,0,0,1175.0
2017-04-26 11:11:44,10.200.7.8,54735,10.200.7.6,3128,6,34026,1,2,0,536.0
2017-04-26 11:11:33,216.58.212.195,54485,10.200.7.5,3128,6,3159112,24,27,5014,8886.0
2017-04-26 11:11:17,66.150.48.63,80,10.200.7.194,50704,6,18499095,57,45,41887,8252.0
2017-04-26 11:11:25,10.200.7.9,3128,192.168.32.49,54541,6,1,2,0,0,1172.0
2017-04-26 11:11:37,192.168.180.29,60499,10.200.7.6,3128,6,45114,13,28,2886,3684.0
2017-04-26 11:11:35,10.200.7.6,3128,192.168.131.26,50361,6,1,3,4,500,3826.0
2017-04-26 11:11:28,10.200.7.6,3128,192.168.10.130,54523,6,1,3,1,455,0.0
2017-04-26 11:11:32,10.200.7.4,3128,172.19.1.68,49280,6,3745648,135,3,0,1865.0
2017-04-26 11:11:33,179.1.4.217,80,10.200.7.217,52759,6,1,2,2,0,428.0
2017-04-26 11:11:21,192.168.180.51,44495,10.200.7.4,3128,6,3639775,117,32,3593,78273.0
2017-04-26 11:11:17,192.168.72.43,60701,10.200.7.7,3128,6,3760503,20,0,2973,0.0
2017-04-26 11:11:27,192.168.180.18,54627,10.200.7.6,3128,6,531986,14,47,1955,28137.0
2017-04-26 11:11:26,10.200.7.7,3128,93.184.215.201,2778,6,19140,2,0,191,2000.0
2017-04-26 11:11:33,192.168.90.100,56540,10.200.7.6,3128,6,148807,5,36,2670,6285.0
2017-04-26 11:11:28,10.200.7.4,3128,192.168.90.65,2790,6,1,2,2,0,2481.0
2017-04-26 11:11:22,10.200.7.217,53631,10.200.7.9,3128,6,16200570,31,64,23710,10097.0
2017-04-26 11:11:31,192.168.180.51,49233,10.200.7.4,3128,6,59139,4,50,638,20691.0
2017-04-26 11:11:27,10.200.7.4,3128,192.168.180.51,36878,6,1,1,0,0,0.0
2017-04-26 11:11:31,10.200.7.5,3128,213.222.201.210,1982,6,1,3,0,1099,6.0
2017-04-26 11:11:31,10.200.7.199,39648,172.19.1.68,80,6,15497240,616,28,617025,3312.0
2017-04-26 11:11:28,192.168.31.10,56546,10.200.7.9,3128,6,137233,13,35,2711,4351.0
2017-04-26 11:11:18,190.60.67.98,50688,10.200.7.7,3128,6,3753568,17,7,2352,0.0
2017-04-26 11:11:37,10.200.7.194,52459,104.91.156.236,80,6,1,1,0,0,0.0
2017-04-26 11:11:22,192.168.41.47,46039,10.200.7.8,3128,6,3670434,63,363,5864,643176.0
2017-04-26 11:11:38,192.168.131.26,60804,74.119.117.78,443,6,4467309,19,3,5196,2383.0
2017-04-26 11:11:30,10.200.7.199,38511,69.147.92.11,3128,6,737119,22,20,2450,12682.0
2017-04-26 11:11:22,192.168.32.49,33970,151.101.194.2,3128,6,1,4,18,1746,0.0
2017-04-26 11:11:31,10.200.7.196,57828,199.101.133.173,443,6,4589708,12,11,1196,4029.0
2017-04-26 11:11:29,192.168.10.130,50687,10.200.7.6,3128,6,99336,2,29,0,1543.0
2017-04-26 11:11:21,172.17.1.110,54684,10.200.7.7,3128,6,4537210,11,7,967,2378.0
2017-04-26 11:11:27,10.200.7.194,51848,64.233.186.189,80,6,4859923,19,37,4151,6707.0
2017-04-26 11:11:21,10.200.7.195,57833,162.208.22.39,80,6,1165069,5,4,1404,0.0
2017-04-26 11:11:21,10.200.7.196,51341,74.125.159.44,443,6,2319545,5,4,2075,1076.0
2017-04-26 11:11:21,10.200.7.199,57750,216.58.202.225,443,6,13278787,14,20,2699,2858.0
2017-04-26 11:11:18,10.200.7.194,39829,23.9.53.64,443,6,2518758,5,3,2312,3045.0
2017-04-26 11:11:44,10.200.7.6,3128,192.168.151.9,32982,6,24432,3,3,0,0.0
2017-04-26 11:11:27,10.200.7.199,52933,204.155.149.59,80,6,8630461,19,16,2644,4068.0
2017-04-26 11:11:18,10.200.7.196,41623,178.250.2.75,443,6,2224026,7,22,474,3020.0
2017-04-26 11:11:21,10.200.7.196,2036,192.168.41.47,443,6,2659621,18,6,2201,0.0
2017-04-26 11:11:43,179.1.4.244,443,10.200.7.218,50423,6,89548,9,10,2181,3221.0
2017-04-26 11:11:23,192.168.32.62,45025,10.200.7.4,3128,6,8349592,4,28,119,3686.0
2017-04-26 11:11:35,10.200.7.6,3128,192.168.220.177,53332,6,1,2,2,2043,1316.0
2017-04-26 11:11:31,10.200.7.199,49502,216.58.202.234,443,6,2371901,17,6,2384,5854.0
2017-04-26 11:11:22,192.168.51.50,51340,10.200.7.9,3128,6,72341,3,4,0,816.0
2017-04-26 11:11:21,192.168.180.51,53895,10.200.7.4,3128,6,1,2,5,794,0.0
2017-04-26 11:11:30,10.200.7.7,3128,172.17.1.110,52690,6,1,1,0,2033,0.0
2017-04-26 11:11:28,172.217.30.13,443,10.200.7.217,51702,6,95659,6,33,1694,6277.0
2017-04-26 11:11:36,10.200.7.217,38690,68.67.178.243,443,6,918636,12,37,3091,5863.0
2017-04-26 11:11:20,10.200.7.217,45966,151.101.130.2,80,6,46761,1,3,775,0.0
2017-04-26 11:11:27,10.200.7.4,3128,192.168.180.51,58413,6,1,1,2,0,19.0
2017-04-26 11:11:38,10.200.7.196,53840,169.45.141.182,443,6,766119,21,1,3711,2873.0
2017-04-26 11:11:21,10.200.7.195,2054,69.172.216.55,55058,6,154147,5,11,211,4592.0
2017-04-26 11:11:29,10.200.7.199,36135,216.58.222.66,443,6,7295059,46,13,1857,354773.0
2017-04-26 11:11:31,10.200.7.5,3128,209.15.36.34,34227,6,46208,2,0,1656,0.0
2017-04-26 11:11:21,10.200.7.196,44321,172.217.29.65,443,6,6040756,20,8,2120,6524.0
2017-04-26 11:11:32,10.200.7.199,44494,10.200.7.6,80,6,468963,15,42,4236,67431.0
2017-04-26 11:11:31,10.200.7.4,3128,192.168.151.8,1759,6,1,3,0,0,928.0
2017-04-26 11:11:24,192.168.180.51,49281,10.200.7.4,3128,6,1,4,21,0,5056.0
2017-04-26 11:11:26,192.168.32.49,59250,10.200.7.9,3128,6,365861,43,59,1809,27456.0
2017-04-26 11:11:32,10.200.7.196,62803,178.250.2.75,443,6,3358602,17,26,1063,6330.0
2017-04-26 11:11:19,10.200.7.4,3128,97.74.55.1,50226,6,48241,5,0,1827,1537.0
2017-04-26 11:11:22,10.200.7.199,61343,104.91.156.236,80,6,91083,8,20,4541,3734.0
2017-04-26 11:11:38,66.150.48.63,443,10.200.7.194,57300,6,201483,5,16,1642,0.0
2017-04-26 11:11:29,10.200.7.4,3128,192.168.90.65,1585,6,104575,2,1,0,31.0
2017-04-26 11:11:43,10.200.7.6,3128,192.168.151.9,1521,6,1,1,0,1386,0.0
2017-04-26 11:11:25,10.200.7.199,39620,216.58.222.101,443,6,5347993,583,63,5528,1053385.0
2017-04-26 11:11:29,10.200.7.6,3128,192.168.10.130,49236,6,103677,4,8,508,106.0
2017-04-26 11:11:32,10.200.7.6,3128,172.19.1.45,41526,6,693946,397,10,1084706,1531.0
2017-04-26 11:11:29,10.200.7.199,55031,179.1.4.224,443,6,3087805,7,3,1372,0.0
2017-04-26 11:11:24,209.85.224.123,56105,10.200.7.217,2060,6,2656952,9,48,5219,30354.0
2017-04-26 11:11:31,192.168.131.26,51856,10.200.7.4,3128,6,1252387,11,78,2755,1022.0
2017-04-26 11:11:37,192.168.131.26,57771,10.200.7.4,3128,6,2991792,8,4,4039,1540.0
2017-04-26 11:11:38,10.200.7.4,3128,192.168.151.8,54581,6,100277,2,1,438,0.0
2017-04-26 11:11:31,10.200.7.196,35941,204.155.152.225,443,6,1263504,17,8,4609,3628.0
2017-04-26 11:11:29,10.200.7.199,39334,192.168.220.107,443,6,744947,11,7,1879,4828.0
2017-04-26 11:11:28,10.200.7.196,59357,173.194.57.177,443,6,2782111,7,3,1412,0.0
2017-04-26 11:11:27,192.168.10.17,53335,10.200.7.7,3128,6,2836185,13,71,5243,134358.0
2017-04-26 11:11:28,10.200.7.9,3128,192.168.180.37,50011,6,1,3,2,1477,271.0
2017-04-26 11:11:30,192.168.180.37,35428,10.200.7.9,3128,6,602267,18,39,4283,7821.0
2017-04-26 11:11:29,10.200.7.196,38513,173.194.162.41,443,6,133760,14,2,1770,586.0
2017-04-26 11:11:38,10.200.7.5,3128,192.168.32.18,60932,6,1,1,0,0,0.0
2017-04-26 11:11:39,192.168.10.47,38650,10.200.7.6,3128,6,49704,4,12,1877,3777.0
2017-04-26 11:11:25,10.200.7.195,56062,104.91.131.115,443,6,1917753,7,13,2281,3941.0
2017-04-26 11:11:40,192.168.102.25,51707,10.200.7.8,3128,6,5396319,26,6,25915,0.0
2017-04-26 11:11:28,179.1.4.224,443,10.200.7.217,53920,6,1,7,6,3720,2914.0
2017-04-26 11:11:17,10.200.7.9,3128,192.168.190.57,57760,6,13332361,58,0,842099,0.0
2017-04-26 11:11:20,192.168.42.31,44583,10.200.7.5,3128,6,189211,4,7,2883,4261.0
2017-04-26 11:11:36,10.200.7.6,3128,192.168.131.26,59644,6,1,1,2,1426,0.0
2017-04-26 11:11:31,10.200.7.6,3128,192.168.10.130,50560,6,27725,4,0,886,1969.0
2017-04-26 11:11:33,10.200.7.9,3128,192.168.180.37,50699,6,1,2,1,0,2587.0
2017-04-26 11:11:33,10.200.7.4,3128,192.168.180.51,50414,6,1,1,0,0,0.0
2017-04-26 11:11:28,10.200.7.7,3128,172.19.1.45,51304,6,732729,95,28,746839,24426.0
2017-04-26 11:11:29,10.200.7.5,3128,192.168.42.31,50686,6,12727,14,0,1396,706.0
2017-04-26 11:11:33,10.200.7.217,37062,66.235.139.206,443,6,109263,1,6,3198,1557.0
2017-04-26 11:11:27,10.200.7.194,54642,66.150.48.63,443,6,10616773,12,3,1979,2570.0
2017-04-26 11:11:21,10.200.7.199,47362,179.1.4.237,443,6,162937,18,8,2609,0.0
2017-04-26 11:11:34,10.200.7.199,50088,104.91.131.115,443,6,1176181,5,6,298,22052.0
2017-04-26 11:11:28,10.200.7.199,54265,179.1.4.251,443,6,287223,10,21,2907,2930.0
2017-04-26 11:11:24,192.168.180.80,3128,192.168.10.130,443,6,4618049,9,16,4093,330962.0
2017-04-26 11:11:40,192.168.72.43,53867,10.200.7.7,3128,6,1495331,9,14,1129,895.0
2017-04-26 11:11:26,10.200.7.196,60822,72.30.3.43,443,6,442157,5,2,0,573.0
2017-04-26 11:11:32,192.168.32.3,56448,10.200.7.5,3128,6,301677,3,12,1546,614.0
2017-04-26 11:11:43,10.200.7.6,3128,192.168.180.37,44857,6,1,4,1,979,0.0
2017-04-26 11:11:24,192.168.180.51,56919,10.200.7.4,3128,6,97363,3,11,0,1186.0
2017-04-26 11:11:26,192.168.10.47,54654,10.200.7.6,3128,6,23041,2,25,917,3346.0
2017-04-26 11:11:37,10.200.7.9,3128,192.168.180.37,49482,6,1,1,0,0,0.0
2017-04-26 11:11:26,10.200.7.8,3128,172.217.30.13,50440,6,7717721,3,15,2286,3611.0
2017-04-26 11:11:22,192.168.72.43,49477,10.200.7.7,3128,6,12318332,2,2,205,0.0
2017-04-26 11:11:38,179.1.4.223,443,10.200.7.217,53905,6,1,3,5,679,574.0
2017-04-26 11:11:41,10.200.7.217,48898,77.234.41.42,443,6,192519,3,0,737,0.0
2017-04-26 11:11:30,10.200.7.199,51887,179.1.4.224,443,6,2554644,16,7,1992,2445.0
2017-04-26 11:11:31,192.168.180.6,51705,10.200.7.8,3128,6,680621,8,22,3025,1806.0
2017-04-26 11:11:26,192.168.32.49,53874,10.200.7.9,3128,6,300496,40,50,1033,3456.0
2017-04-26 11:11:36,192.168.180.37,36999,10.200.7.9,3128,6,7867678,21,147,1917,0.0
2017-04-26 11:11:33,192.168.42.25,443,10.200.7.194,56593,6,1377749,5,12,2105,3160.0
2017-04-26 11:11:23,10.200.7.218,59043,104.91.150.142,443,6,2004640,16,10,1456,5016.0
2017-04-26 11:11:26,10.200.7.196,50690,69.172.216.111,80,6,11634856,31,56,5384,40664.0
2017-04-26 11:11:22,10.200.1.166,443,10.200.7.217,44795,6,55534,3,5,894,414.0
2017-04-26 11:11:32,192.168.151.9,58606,10.200.7.4,3128,6,717037,15,47,2585,33924.0
2017-04-26 11:11:25,10.200.7.9,3128,192.168.32.49,53993,6,31029,1,0,0,0.0
2017-04-26 11:11:18,192.168.72.43,61101,10.200.7.7,3128,6,9138852,38,0,3043,0.0
2017-04-26 11:11:29,10.200.7.196,2006,104.91.156.236,80,6,20070,3,5,373,0.0
2017-04-26 11:11:44,10.200.7.217,58395,216.58.202.225,443,6,476274,75,10,4435,33203.0
2017-04-26 11:11:31,10.200.7.196,3128,66.150.48.40,443,6,165192,1,0,0,0.0
2017-04-26 11:11:21,10.200.7.195,59040,179.1.4.210,443,6,1,3,2,0,1238.0
2017-04-26 11:11:28,10.200.7.7,3128,172.17.1.110,50386,6,1,2,0,938,0.0
2017-04-26 11:11:42,192.168.180.67,3128,192.168.131.26,54528,6,209345,15,7,2577,3032.0
2017-04-26 11:11:20,192.168.90.100,49482,10.200.7.4,3128,6,190487,7,39,1724,4308.0
2017-04-26 11:11:25,192.168.32.49,56080,10.200.7.9,3128,6,1464342,31,58,19410,18564.0
2017-04-26 11:11:18,192.168.32.49,51206,10.200.7.9,3128,6,8385252,52,64,6424,72149.0
2017-04-26 11:11:32,10.200.7.217,54507,192.168.151.9,80,6,69463,3,4,771,0.0
2017-04-26 11:11:39,192.168.131.26,54511,10.200.7.4,3128,6,12793599,12,48,3074,28823.0
2017-04-26 11:11:32,10.200.7.6,3128,192.168.131.26,54552,6,1,1,6,0,4677.0
2017-04-26 11:11:33,10.200.7.6,3128,192.168.151.9,54015,6,1,1,0,0,0.0
2017-04-26 11:11:19,10.200.7.5,3128,172.19.1.58,53602,6,1,3,0,631,0.0
2017-04-26 11:11:29,10.200.7.196,45425,172.217.29.42,443,6,2819454,22,19,2249,43669.0
2017-04-26 11:11:43,10.200.7.4,3128,192.168.131.26,53630,6,31414,2,1,1794,0.0
2017-04-26 11:11:19,10.200.7.199,49418,179.1.4.224,443,6,7947913,13,17,3866,4890.0
2017-04-26 11:11:20,10.200.7.194,53865,10.200.7.7,443,6,7973707,14,46,5128,2350.0
2017-04-26 11:11:22,10.200.7.196,52677,66.235.139.205,80,6,68024,4,0,227,237.0
2017-04-26 11:11:25,10.200.7.7,3128,192.168.131.39,32982,6,1,2,0,0,1607.0
2017-04-26 11:11:26,10.200.7.4,3128,192.168.131.26,54356,6,5466,2,0,333,0.0
2017-04-26 11:11:29,192.168.130.61,37461,10.200.7.4,3128,6,115759,4,5,276,0.0
2017-04-26 11:11:21,64.233.190.189,37439,10.200.7.217,54570,6,53253,5,5,2167,0.0
2017-04-26 11:11:19,10.200.7.196,37357,179.1.4.207,443,6,83100,4,0,942,0.0
2017-04-26 11:11:21,179.1.4.230,80,10.200.7.217,53926,6,27996,2,3,302,0.0
2017-04-26 11:11:44,10.200.7.8,3128,216.58.222.101,50365,6,1,1,0,509,2210.0
2017-04-26 11:11:22,192.168.10.130,46232,10.200.7.4,3128,6,302044,6,2,2908,7688.0
2017-04-26 11:11:17,192.168.32.140,54622,10.200.7.8,3128,6,3412148,214,591,5101,1008207.0
2017-04-26 11:11:29,10.200.7.5,3128,192.168.180.67,2080,6,26090,3,4,1256,5956.0
2017-04-26 11:11:25,10.200.7.196,49541,216.58.222.66,80,6,14327662,26,61,4703,29095.0
2017-04-26 11:11:40,10.200.7.4,3128,172.19.1.64,57829,6,1,5,2,2027,21670.0
2017-04-26 11:11:22,192.168.10.130,45497,10.200.7.6,3128,6,2543748,21,55,4325,267443.0
2017-04-26 11:11:21,192.168.180.37,50688,10.200.7.5,3128,6,4010508,4,20,1493,3282.0
2017-04-26 11:11:27,10.200.7.4,3128,192.168.90.65,1804,6,19077,2,0,0,366.0
2017-04-26 11:11:25,192.168.32.49,52442,10.200.7.9,3128,6,3303621,53,81,31041,261485.0
2017-04-26 11:11:27,172.17.1.110,49867,10.200.7.5,3128,6,1767060,12,18,876,3013.0
2017-04-26 11:11:27,192.168.90.102,60557,10.200.7.9,3128,6,267078,15,14,2938,3683.0
2017-04-26 11:11:20,10.200.7.194,57222,204.155.147.86,443,6,957497,28,16,4182,8351.0
2017-04-26 11:11:27,192.168.131.39,35930,10.200.7.7,3128,6,1,3,1,643,316.0
2017-04-26 11:11:25,10.200.7.196,33953,179.1.4.223,80,6,13595973,14,33,2760,3866.0
2017-04-26 11:11:30,172.217.29.74,443,10.200.7.217,47106,6,1,2,4,0,516.0
2017-04-26 11:11:35,10.200.7.196,33808,179.1.4.230,443,6,1369630,4,15,969,181.0
2017-04-26 11:11:30,192.168.10.20,56096,10.200.7.6,3128,6,2132840,8,62,701,7230.0
2017-04-26 11:11:40,192.168.180.37,51869,10.200.7.9,3128,6,97948,7,73,1601,55738.0
2017-04-26 11:11:17,10.200.7.196,39374,104.91.146.101,80,6,3940660,7,4,906,0.0
2017-04-26 11:11:22,10.200.7.4,3128,192.168.180.51,63627,6,22763,1,4,0,0.0
2017-04-26 11:11:26,10.200.7.199,56967,212.124.124.109,443,6,707345,16,6,1281,13610.0
2017-04-26 11:11:18,10.200.7.9,3128,192.168.180.37,61102,6,1,5,2,357,689.0
2017-04-26 11:11:21,10.200.7.199,49290,179.1.4.224,443,6,12110689,28,29,4362,2904.0
2017-04-26 11:11:31,10.200.7.7,3128,172.217.30.13,50390,6,430100,5,5,1958,0.0
2017-04-26 11:11:17,10.200.7.4,3128,192.168.180.51,1988,6,29621,1,2,2056,2646.0
2017-04-26 11:11:19,10.200.7.195,45937,179.1.4.224,80,6,3885485,11,30,3667,11475.0
2017-04-26 11:11:29,10.200.7.196,58360,162.208.22.39,443,6,3873395,28,71,6040,20782.0
2017-04-26 11:11:26,10.200.7.6,3128,192.168.10.47,49475,6,27100,3,0,1419,689.0
2017-04-26 11:11:17,10.200.7.217,37558,216.58.202.234,443,6,94244,6,2,2302,0.0
2017-04-26 11:11:32,10.200.7.196,33708,74.119.117.78,443,6,705518,8,2,0,2059.0
2017-04-26 11:11:35,172.217.30.10,443,10.200.7.196,33782,6,1,5,4,3799,0.0
2017-04-26 11:11:27,10.200.7.196,46372,151.101.64.84,443,6,8215817,13,7,2364,3644.0
2017-04-26 11:11:27,103.235.247.8,443,10.200.7.217,58398,6,96827,4,5,0,2882.0
2017-04-26 11:11:40,10.200.7.195,54513,179.1.4.224,80,6,1,6,6,1046,2725.0
2017-04-26 11:11:24,10.200.7.196,49521,179.1.4.238,80,6,157682,3,2,0,0.0
2017-04-26 11:11:42,10.200.7.194,45860,104.91.156.236,80,6,31268,2,0,656,0.0
2017-04-26 11:11:28,10.200.7.6,3128,192.168.10.130,54542,6,1,2,2,34,50.0
2017-04-26 11:11:28,10.200.7.7,3128,172.19.1.57,53502,6,58990,3,1,463,1966.0
2017-04-26 11:11:40,10.200.7.4,3128,192.168.10.130,51345,6,1,3,1,2089,0.0
2017-04-26 11:11:28,10.200.7.5,3128,192.168.42.31,51869,6,1,1,1,1880,1696.0
2017-04-26 11:11:36,10.200.7.4,3128,192.168.32.62,54948,6,1,1,0,0,464.0
2017-04-26 11:11:35,172.19.1.46,57842,10.200.7.7,3128,6,3564876,98,50,5185,196393.0
2017-04-26 11:11:29,10.200.7.194,47050,179.1.4.230,443,6,8673107,22,36,4724,9630.0
2017-04-26 11:11:31,10.200.7.9,3128,192.168.32.49,1990,6,1,3,1,0,0.0
2017-04-26 11:11:34,10.200.7.4,3128,192.168.131.26,53906,6,63958,3,1,2036,0.0
2017-04-26 11:11:28,192.168.10.20,40191,10.200.7.6,3128,6,2797072,16,50,3227,5283.0
2017-04-26 11:11:19,192.168.72.43,44189,10.200.7.7,3128,6,4545503,8,2,2626,7579.0
2017-04-26 11:11:26,10.200.7.4,63628,192.168.180.51,80,6,1,2,4,87,515.0
2017-04-26 11:11:38,10.230.1.90,80,10.200.7.7,3128,6,3283147,3,0,1369,0.0
2017-04-26 11:11:32,192.168.10.47,58350,10.200.7.6,3128,6,1,3,13,1509,5336.0
2017-04-26 11:11:32,10.200.7.6,3128,192.168.180.37,49342,6,1,4,0,3679,0.0
2017-04-26 11:11:21,10.200.7.199,33612,91.216.63.241,443,6,691294,13,5,983,1562.0
2017-04-26 11:11:20,10.200.7.6,3128,192.168.10.20,57749,6,1,3,11,1403,0.0
2017-04-26 11:11:21,10.200.7.217,49295,95.131.143.207,443,6,87783,1,2,1607,0.0
2017-04-26 11:11:28,10.200.7.6,3128,192.168.10.47,49426,6,1,9,0,4113,0.0
2017-04-26 11:11:28,10.200.7.4,3128,192.168.180.51,58632,6,1,4,1,0,1462.0
2017-04-26 11:11:36,10.200.7.7,3128,172.19.1.46,54622,6,1,2,0,366,0.0
2017-04-26 11:11:23,10.200.7.9,3128,192.168.32.18,55249,6,1,11,0,3498,1164.0
2017-04-26 11:11:24,10.200.7.4,3128,192.168.180.51,57846,6,1,1,0,0,726.0
2017-04-26 11:11:36,10.200.7.196,54604,68.180.134.8,443,6,349446,9,17,425,2928.0
2017-04-26 11:11:29,10.200.7.8,3128,192.168.32.3,57755,6,1,3,2,3086,0.0
2017-04-26 11:11:31,192.168.131.26,35910,10.200.7.4,3128,6,9252374,33,48,3620,23303.0
2017-04-26 11:11:22,10.200.7.8,3128,74.125.107.233,54909,6,159485,7,2,4353,2602.0
2017-04-26 11:11:21,192.168.10.20,55240,10.200.7.7,3128,6,4121794,18,16,5955,3920.0
2017-04-26 11:11:28,199.101.133.139,47055,10.200.7.5,3128,6,206870,6,0,3776,28415.0
2017-04-26 11:11:31,10.200.7.6,3128,192.168.151.9,2010,6,28120,2,0,418,1724.0
2017-04-26 11:11:21,10.200.7.196,48235,206.54.177.161,443,6,159337,4,1,0,48.0
2017-04-26 11:11:29,10.200.7.7,3128,192.168.131.39,49489,6,1,1,0,0,0.0
2017-04-26 11:11:42,10.200.7.7,36071,172.17.1.110,3128,6,1,1,2,0,1875.0
2017-04-26 11:11:38,10.200.7.6,3128,192.168.131.26,1825,6,85352,2,0,1247,0.0
2017-04-26 11:11:30,10.200.7.7,3128,172.19.1.46,49351,6,1,2,2,0,0.0
2017-04-26 11:11:23,10.200.7.7,3128,192.168.10.17,54549,6,14884,4,2,1374,0.0
2017-04-26 11:11:43,10.200.7.8,58389,10.200.7.6,3128,6,20021,1,3,0,931.0
2017-04-26 11:11:19,192.168.180.51,49478,10.200.7.4,3128,6,1,2,8,0,0.0
2017-04-26 11:11:32,10.200.7.7,3128,192.168.10.130,51128,6,11477,2,1,0,128.0
2017-04-26 11:11:30,192.168.151.9,59477,10.200.7.6,3128,6,404317,15,75,2980,8244.0
2017-04-26 11:11:28,192.168.32.49,50426,10.200.7.7,3128,6,7715396,22,44,2403,8193.0
2017-04-26 11:11:21,10.200.7.9,3128,192.168.130.245,49242,6,45145,5,1,15,610.0
2017-04-26 11:11:27,10.200.7.9,3128,192.168.32.49,51864,6,32443,2,1,777,18.0
2017-04-26 11:11:23,192.168.180.51,51873,10.200.7.4,3128,6,535866,9,55,2916,1569.0
2017-04-26 11:11:31,192.168.131.26,57772,10.200.7.7,3128,6,86164,9,1,3093,351.0
2017-04-26 11:11:31,192.168.10.17,36067,10.200.7.7,3128,6,98138,4,24,648,23678.0
2017-04-26 11:11:36,192.168.32.49,50187,10.200.7.9,3128,6,1879025,24,37,4671,24064.0
2017-04-26 11:11:36,10.200.7.196,35825,96.7.7.29,443,6,366658,16,1,2140,0.0
2017-04-26 11:11:40,10.230.1.162,443,10.200.7.196,1569,6,3116333,18,37,4426,946.0
2017-04-26 11:11:28,192.168.90.65,49411,10.200.7.4,3128,6,8287896,11,106,2936,125934.0
2017-04-26 11:11:25,10.200.7.196,52936,192.168.32.70,443,6,1927073,7,8,3349,2264.0
2017-04-26 11:11:24,10.200.7.199,56014,151.101.194.2,443,6,2164802,14,7,1071,314.0
2017-04-26 11:11:26,192.168.220.177,62827,10.200.7.6,3128,6,126437,4,15,181,3710.0
2017-04-26 11:11:29,10.200.7.4,3128,192.168.131.26,53626,6,28786,3,6,0,4586.0
2017-04-26 11:11:22,192.168.10.20,44576,10.200.7.6,3128,6,2948422,7,37,1907,6175.0
2017-04-26 11:11:19,192.168.72.43,36123,10.200.7.194,80,6,1636733,28,29,5276,5196.0
2017-04-26 11:11:42,10.200.7.4,3128,192.168.131.26,50008,6,1,2,1,0,553.0
2017-04-26 11:11:27,10.200.7.196,53838,209.85.224.247,80,6,68681,3,3,1192,0.0
2017-04-26 11:11:22,10.200.7.4,3128,192.168.131.39,37335,6,1,1,1,0,0.0
2017-04-26 11:11:27,10.200.7.196,44851,213.239.207.69,80,6,283337,14,5,1496,5005.0
2017-04-26 11:11:25,10.200.7.199,33832,104.91.149.153,443,6,3894917,8,6,2082,3358.0
2017-04-26 11:11:31,192.168.180.37,49267,10.200.7.9,3128,6,179100,17,74,4302,46633.0
2017-04-26 11:11:21,10.200.7.196,56661,162.208.22.39,80,6,5109524,7,2,656,0.0
2017-04-26 11:11:21,10.200.7.217,46622,190.60.67.98,443,6,155349,3,9,0,0.0
2017-04-26 11:11:26,192.168.180.51,54577,10.200.7.4,3128,6,676269,5,14,1594,1541.0
2017-04-26 11:11:37,10.200.7.6,3128,192.168.10.130,49481,6,1,4,0,1663,0.0
2017-04-26 11:11:21,10.200.7.195,44585,66.150.48.63,443,6,55354,4,3,494,3022.0
2017-04-26 11:11:18,10.200.7.8,3128,10.200.7.217,50691,6,2165107,4,0,1533,0.0
2017-04-26 11:11:26,10.200.7.199,60948,10.200.7.4,3128,6,1679502,8,11,2578,2377.0
2017-04-26 11:11:40,10.200.7.194,51325,69.147.92.11,443,6,2640639,8,4,4493,4849.0
2017-04-26 11:11:30,192.168.90.81,43947,10.200.7.7,3128,6,1,107,4,4875,11257.0
2017-04-26 11:11:34,10.200.7.6,3128,192.168.131.26,50199,6,3608593,11,7,2777,12338.0
2017-04-26 11:11:36,10.200.7.7,3128,157.240.0.22,49455,6,2578626,10,6,1982,1582.0
2017-04-26 11:11:17,10.200.7.194,46302,212.124.124.109,443,6,3025625,5,4,1732,0.0
2017-04-26 11:11:18,10.200.7.4,3128,192.168.180.51,50348,6,8448,2,0,115,0.0
2017-04-26 11:11:21,10.200.7.9,3128,192.168.180.37,51128,6,1,1,1,0,0.0
2017-04-26 11:11:20,10.200.7.199,33004,68.67.178.243,443,6,12731678,25,20,4961,289.0
2017-04-26 11:11:25,10.200.7.196,49189,192.168.90.46,80,6,1,6,2,2956,1002.0
2017-04-26 11:11:24,10.200.7.6,3128,172.19.1.56,51875,6,3417987,722,231,1260612,21109.0
2017-04-26 11:11:27,10.200.7.199,53924,72.167.239.239,443,6,415122,14,7,1686,5253.0
2017-04-26 11:11:35,10.200.7.218,37355,179.1.4.216,443,6,1844749,14,27,2316,5487.0
2017-04-26 11:11:31,10.200.7.6,3128,192.168.131.26,54561,6,1,3,9,2653,5175.0
2017-04-26 11:11:41,172.19.1.57,65365,10.200.7.7,3128,6,1111058,46,727,3044,1264671.0
2017-04-26 11:11:35,10.200.7.6,3128,192.168.131.26,54509,6,29984,1,0,1947,0.0
2017-04-26 11:11:33,192.168.180.63,46113,10.200.7.6,3128,6,6126399,154,320,4649,290040.0
2017-04-26 11:11:27,172.17.1.110,57764,10.200.7.7,3128,6,40065,2,2,0,0.0
