      Epoch  Generator Loss  Discriminator Loss
1333   1333       -0.578644            0.166865
1334   1334       -0.499466           -0.060834
1335   1335       -0.271198           -0.051765
1336   1336       -0.452428           -0.041833
1337   1337       -0.624304           -0.265422
1338   1338       -0.488755           -0.193067
1339   1339       -0.666655           -0.032071
1340   1340       -0.560712           -0.062324
1341   1341       -0.485324           -0.196738
1342   1342       -0.656607           -0.113006
1343   1343       -0.448042           -0.172060
1344   1344       -0.599047           -0.040739
1345   1345       -0.525342            0.295078
1346   1346       -0.730036           -0.146956
1347   1347       -0.459871           -0.088694
1348   1348       -0.526803            0.021567
1349   1349       -0.830674            0.039023
1350   1350       -0.736439            0.016299
1351   1351       -0.555035           -0.101274
1352   1352       -0.670477            0.006216
1353   1353       -0.487261           -0.067578
1354   1354       -0.280913           -0.145443
1355   1355       -0.543012           -0.043580
1356   1356       -0.511187            0.152024
1357   1357       -0.635738            0.061246
1358   1358       -0.644762            0.085439
1359   1359       -0.711991            0.019982
1360   1360       -0.580554           -0.081012
1361   1361       -0.581710           -0.132085
1362   1362       -0.430991            0.053700
1363   1363       -0.715622           -0.125269
1364   1364       -0.786915           -0.088616
1365   1365       -0.654062           -0.087636
1366   1366       -0.491938            0.082875
1367   1367       -0.347302           -0.009889
1368   1368       -0.505288            0.034650
1369   1369       -0.516880           -0.100884
1370   1370       -0.829700           -0.128022
1371   1371       -0.794924            0.025408
1372   1372       -0.814828            0.110367
1373   1373       -0.633457           -0.011024
1374   1374       -0.387807           -0.057099
1375   1375       -0.685965           -0.053119
1376   1376       -0.787810           -0.176282
1377   1377       -0.616440            0.059096
1378   1378       -0.506398           -0.074642
1379   1379       -0.682422           -0.218855
1380   1380       -0.715497            0.027400
1381   1381       -0.772819           -0.006601
1382   1382       -0.759315           -0.150342
1383   1383       -0.873191           -0.058839
1384   1384       -0.599805           -0.063085
1385   1385       -0.724248            0.166290
1386   1386       -0.510495           -0.105659
1387   1387       -0.512659            0.076015
1388   1388       -0.690781           -0.151379
1389   1389       -0.731475           -0.226231
1390   1390       -0.829930           -0.093840
1391   1391       -0.916815           -0.250927
1392   1392       -0.769830           -0.054828
1393   1393       -0.717119            0.071312
1394   1394       -0.673847           -0.106934
1395   1395       -0.631004           -0.124043
1396   1396       -0.710454           -0.289518
1397   1397       -0.648699            0.108447
1398   1398       -0.374194           -0.040018
1399   1399       -0.487204           -0.142300
1400   1400       -0.507754           -0.216506
1401   1401       -0.502714            0.254151
1402   1402       -0.680485           -0.142632
1403   1403       -0.503810           -0.066575
1404   1404       -0.577161           -0.115400
1405   1405       -0.616053           -0.189080
1406   1406       -0.706861            0.092745
1407   1407       -0.644441           -0.280207
1408   1408       -0.563872           -0.112156
1409   1409       -0.603323           -0.068917
1410   1410       -0.645295           -0.021058
1411   1411       -0.700851            0.069672
1412   1412       -0.805081           -0.070139
1413   1413       -0.589947           -0.002176
1414   1414       -0.830986            0.115169
1415   1415       -0.686428           -0.055185
1416   1416       -0.585493           -0.128564
1417   1417       -0.696341           -0.065397
1418   1418       -0.529790           -0.186510
1419   1419       -0.566156           -0.007086
1420   1420       -0.728288           -0.053593
1421   1421       -0.709979            0.058101
1422   1422       -0.809437           -0.193038
1423   1423       -0.668026           -0.086211
1424   1424       -0.564463           -0.043498
1425   1425       -0.679680           -0.130686
1426   1426       -0.763026           -0.104793
1427   1427       -0.526511           -0.075875
1428   1428       -0.527342           -0.199599
1429   1429       -0.501545            0.002392
1430   1430       -0.572801            0.074068
1431   1431       -0.437910           -0.187925
1432   1432       -0.480851           -0.012288
1433   1433       -0.560745           -0.093091
1434   1434       -0.539973           -0.089505
1435   1435       -0.724848            0.042856
1436   1436       -0.347870           -0.290430
1437   1437       -0.574835           -0.115260
1438   1438       -0.719560           -0.060726
1439   1439       -0.742491           -0.051710
1440   1440       -0.628903            0.068698
1441   1441       -0.448615            0.017005
1442   1442       -0.363397            0.037706
1443   1443       -0.832428            0.090527
1444   1444       -0.705054            0.084530
1445   1445       -0.901922           -0.246864
1446   1446       -1.045067            0.090997
1447   1447       -0.993126           -0.033370
1448   1448       -0.757469           -0.012714
1449   1449       -0.748932            0.014239
1450   1450       -0.765482           -0.147754
1451   1451       -0.774969           -0.018910
1452   1452       -0.648654           -0.361652
1453   1453       -0.647462           -0.220745
1454   1454       -0.617383           -0.195579
1455   1455       -0.601197            0.084376
1456   1456       -0.762900           -0.200335
1457   1457       -1.029613           -0.098764
1458   1458       -0.828697            0.018016
1459   1459       -0.806146            0.049259
1460   1460       -0.754800           -0.034162
1461   1461       -0.695173           -0.248757
1462   1462       -0.737581           -0.324462
1463   1463       -0.584430            0.077994
1464   1464       -0.677202            0.001837
1465   1465       -1.012917            0.066054
1466   1466       -1.031486            0.001445
1467   1467       -0.805824           -0.093296
1468   1468       -0.668059           -0.050322
1469   1469       -0.730532           -0.043559
1470   1470       -0.691615           -0.155675
1471   1471       -0.837852           -0.028356
1472   1472       -0.675001            0.131595
1473   1473       -0.652526            0.044892
1474   1474       -0.797996           -0.011289
1475   1475       -0.826055           -0.241871
1476   1476       -0.649071            0.006819
1477   1477       -0.669036            0.155679
1478   1478       -0.896517            0.201536
1479   1479       -0.943820           -0.043614
1480   1480       -0.985670            0.100581
1481   1481       -0.632105            0.061444
1482   1482       -0.539064            0.165507
1483   1483       -0.505147           -0.150207
1484   1484       -0.662170           -0.054001
1485   1485       -0.573173           -0.149854
1486   1486       -0.456255           -0.115558
1487   1487       -0.477065            0.066188
1488   1488       -0.647595           -0.197372
1489   1489       -0.714040           -0.023464
1490   1490       -0.720864            0.137305
1491   1491       -0.362618           -0.089805
1492   1492       -0.669377           -0.014980
1493   1493       -0.582304            0.028085
1494   1494       -0.508095           -0.190846
1495   1495       -0.672888           -0.126465
1496   1496       -0.539789            0.102307
1497   1497       -0.678081           -0.138949
1498   1498       -0.645337           -0.056672
1499   1499       -0.762177           -0.093167
1500   1500       -0.618903           -0.277244
1501   1501       -0.593828           -0.016002
1502   1502       -0.542817            0.023385
1503   1503       -0.586111            0.056768
1504   1504       -0.564815            0.119813
1505   1505       -0.656265           -0.152166
1506   1506       -0.913806           -0.299242
1507   1507       -0.450617           -0.071762
1508   1508       -0.566874           -0.126480
1509   1509       -0.557198           -0.094643
1510   1510       -0.715040           -0.118097
1511   1511       -0.637453           -0.033703
1512   1512       -0.453095           -0.080148
1513   1513       -0.610408           -0.199174
1514   1514       -0.457179           -0.340606
1515   1515       -0.435390           -0.307220
1516   1516       -0.403215           -0.005412
1517   1517       -0.619452           -0.134666
1518   1518       -0.499977           -0.067814
1519   1519       -0.471262           -0.047512
1520   1520       -0.355557           -0.057494
1521   1521       -0.434557           -0.128994
1522   1522       -0.630356           -0.122033
1523   1523       -0.545206           -0.040653
1524   1524       -0.616990           -0.157368
1525   1525       -0.693679            0.057873
1526   1526       -0.709778            0.057883
1527   1527       -0.551259           -0.344319
1528   1528       -0.246760           -0.029985
1529   1529       -0.302185           -0.064431
1530   1530       -0.393994           -0.283911
1531   1531       -0.771650           -0.087520
1532   1532       -0.845361           -0.213799
1533   1533       -0.551115           -0.003620
1534   1534       -0.398071            0.036554
1535   1535       -0.492677            0.284004
1536   1536       -0.587311            0.249650
1537   1537       -0.461127            0.011993
1538   1538       -0.486327            0.169690
1539   1539       -0.654445           -0.135822
1540   1540       -0.606804           -0.173926
1541   1541       -0.639789           -0.059200
1542   1542       -0.521554           -0.164274
1543   1543       -0.550086           -0.135734
1544   1544       -0.539949           -0.104777
1545   1545       -0.569273            0.009829
1546   1546       -0.697841           -0.117621
1547   1547       -0.538553            0.176472
1548   1548       -0.361216            0.076400
1549   1549       -0.408865           -0.032945
1550   1550       -0.353663            0.017010
1551   1551       -0.591447           -0.218589
1552   1552       -0.920230           -0.086422
1553   1553       -0.744129           -0.262032
1554   1554       -0.742017           -0.325791
1555   1555       -0.633210           -0.191695
1556   1556       -0.490389           -0.050887
1557   1557       -0.626370           -0.099499
1558   1558       -0.546812           -0.058224
1559   1559       -0.396921           -0.034390
1560   1560       -0.509655           -0.025314
1561   1561       -0.538336            0.078515
1562   1562       -0.638494           -0.170926
1563   1563       -0.496425            0.136355
1564   1564       -0.425867           -0.322640
1565   1565       -0.738946           -0.177218
1566   1566       -0.662424           -0.019919
1567   1567       -0.539266           -0.049770
1568   1568       -0.556681           -0.093628
1569   1569       -0.717936            0.041566
1570   1570       -0.311996           -0.032088
1571   1571       -0.450256           -0.023972
1572   1572       -0.365403           -0.175129
1573   1573       -0.725917            0.083735
1574   1574       -0.818967            0.115725
1575   1575       -0.740965            0.199349
1576   1576       -0.706874           -0.243619
1577   1577       -0.655336            0.166997
1578   1578       -0.557710           -0.118182
1579   1579       -0.409356           -0.061284
1580   1580       -0.450425            0.048516
1581   1581       -0.407485            0.049250
1582   1582       -0.787783            0.084056
1583   1583       -0.630387            0.095182
1584   1584       -0.550757            0.000666
1585   1585       -0.456310           -0.046340
1586   1586       -0.233385           -0.121293
1587   1587       -0.257196           -0.141039
1588   1588       -0.272743            0.007916
1589   1589       -0.391942           -0.046697
1590   1590       -0.786033           -0.214723
1591   1591       -0.580240           -0.079159
1592   1592       -0.425224           -0.014130
1593   1593       -0.541749           -0.139354
1594   1594       -0.310642            0.300429
1595   1595       -0.492803            0.026093
1596   1596       -0.672003            0.020242
1597   1597       -0.765948           -0.086527
1598   1598       -0.596815           -0.177498
1599   1599       -0.609339            0.019933
1600   1600       -0.472032            0.158090
1601   1601       -0.266369            0.034110
1602   1602       -0.576391           -0.187219
1603   1603       -0.662639           -0.247119
1604   1604       -0.544306           -0.032262
1605   1605       -0.517720           -0.053566
1606   1606       -0.525921            0.187395
1607   1607       -0.456354            0.086203
1608   1608       -0.475961           -0.126252
1609   1609       -0.350460           -0.272914
1610   1610       -0.371605            0.202361
1611   1611       -0.323594           -0.103302
1612   1612       -0.560171           -0.074854
1613   1613       -0.652125            0.036455
1614   1614       -0.617925            0.010736
1615   1615       -0.528037            0.108770
1616   1616       -0.532191           -0.008370
1617   1617       -0.398304           -0.017719
1618   1618       -0.505702           -0.011394
1619   1619       -0.576302           -0.214117
1620   1620       -0.804125            0.078090
1621   1621       -0.442301           -0.027338
1622   1622       -0.683359           -0.161991
1623   1623       -0.623710            0.019678
1624   1624       -0.602013           -0.003548
1625   1625       -0.575190            0.027748
1626   1626       -0.602481           -0.189191
1627   1627       -0.632442           -0.320828
1628   1628       -0.555055            0.070631
1629   1629       -0.509202           -0.053051
1630   1630       -0.842735           -0.136463
1631   1631       -0.788970           -0.219886
1632   1632       -0.491585            0.061272
1633   1633       -0.438028           -0.150471
1634   1634       -0.403305           -0.132249
1635   1635       -0.516572           -0.008324
1636   1636       -0.382456           -0.055855
1637   1637       -0.510157            0.052540
1638   1638       -0.515488            0.223453
1639   1639       -0.265929           -0.032252
1640   1640       -0.163173           -0.117374
1641   1641       -0.164204           -0.122799
1642   1642       -0.377079           -0.030295
1643   1643       -0.502066            0.065275
1644   1644       -0.563985            0.032766
1645   1645       -0.512970           -0.183469
1646   1646       -0.441535           -0.007885
1647   1647       -0.772750            0.050041
1648   1648       -0.365115           -0.099308
1649   1649       -0.505082           -0.006924
1650   1650       -0.488239            0.034190
1651   1651       -0.542948            0.057732
1652   1652       -0.589888           -0.171242
1653   1653       -0.623501           -0.035056
1654   1654       -0.669233            0.118051
1655   1655       -0.384379            0.026640
1656   1656       -0.394001            0.090084
1657   1657       -0.395973           -0.085636
1658   1658       -0.638924           -0.016493
1659   1659       -0.788877           -0.124701
1660   1660       -0.594750           -0.130596
1661   1661       -0.329211            0.238918
1662   1662       -0.250482           -0.046543
1663   1663       -0.370045           -0.106504
1664   1664       -0.372130            0.054478
1665   1665       -0.608737           -0.290485
1666   1666       -0.734738            0.105611
1667   1667       -0.770830           -0.017152
1668   1668       -0.656423            0.111784
1669   1669       -0.378657           -0.188963
1670   1670       -0.332806           -0.120148
1671   1671       -0.296316            0.061990
1672   1672       -0.200201           -0.221139
1673   1673       -0.513697            0.061454
1674   1674       -0.706354           -0.163314
1675   1675       -0.817384           -0.164157
1676   1676       -0.345907           -0.084137
1677   1677       -0.436645            0.117614
1678   1678       -0.386648           -0.160109
1679   1679       -0.575601            0.124426
1680   1680       -0.714430           -0.161767
1681   1681       -0.578712           -0.112140
1682   1682       -0.368073            0.052437
1683   1683       -0.415641           -0.053787
1684   1684       -0.356359           -0.138689
1685   1685       -0.362894           -0.121761
1686   1686       -0.316666            0.074264
1687   1687       -0.634825           -0.137048
1688   1688       -0.741785           -0.049388
1689   1689       -0.592333           -0.025489
1690   1690       -0.399736           -0.073033
1691   1691       -0.490315            0.022985
1692   1692       -0.287434           -0.025493
1693   1693       -0.510180           -0.155018
1694   1694       -0.680694           -0.266148
1695   1695       -0.670298            0.077191
1696   1696       -0.628519            0.002201
1697   1697       -0.241911           -0.053004
1698   1698       -0.421555            0.037219
1699   1699       -0.551789            0.227123
1700   1700       -0.752762           -0.047955
1701   1701       -0.869194           -0.094891
1702   1702       -0.728616           -0.011811
1703   1703       -0.378319           -0.026186
1704   1704       -0.549371           -0.149319
1705   1705       -0.571367            0.092865
1706   1706       -0.707579           -0.065151
1707   1707       -0.740302            0.147731
1708   1708       -0.576015           -0.057368
1709   1709       -0.372469           -0.082333
1710   1710       -0.305568           -0.056745
1711   1711       -0.455489            0.210600
1712   1712       -0.312389           -0.109898
1713   1713       -0.598111           -0.096383
1714   1714       -0.685395           -0.066001
1715   1715       -0.574685            0.128602
1716   1716       -0.602121            0.159784
1717   1717       -0.607540            0.058531
1718   1718       -0.512049           -0.112371
1719   1719       -0.302390           -0.277751
1720   1720       -0.228892            0.083419
1721   1721       -0.193617           -0.289155
1722   1722       -0.199769            0.050596
1723   1723       -0.395207           -0.023591
1724   1724       -0.665328            0.014846
1725   1725       -0.514482           -0.262163
1726   1726       -0.406179            0.137073
1727   1727       -0.525400            0.025717
1728   1728       -0.512842           -0.367163
1729   1729       -0.788644           -0.089167
1730   1730       -0.624040           -0.173311
1731   1731       -0.531348           -0.175364
1732   1732       -0.393556           -0.113008
1733   1733       -0.125304           -0.068262
1734   1734       -0.191718           -0.194174
1735   1735       -0.137585           -0.029538
1736   1736       -0.617031            0.036303
1737   1737       -0.378956            0.171352
1738   1738       -0.705694            0.172750
1739   1739       -0.391453            0.062738
1740   1740       -0.520985           -0.055614
1741   1741       -0.567983            0.158598
1742   1742       -0.303927           -0.177239
1743   1743       -0.239446            0.014131
1744   1744       -0.653870            0.040526
1745   1745       -0.614697           -0.204562
1746   1746       -0.731521           -0.009080
1747   1747       -0.706052            0.073530
1748   1748       -0.451453            0.039023
1749   1749       -0.245380           -0.116884
1750   1750       -0.320177            0.016931
1751   1751       -0.493732            0.028339
1752   1752       -0.324045           -0.033023
1753   1753       -0.533948           -0.086985
1754   1754       -0.590258            0.134201
1755   1755       -0.625141           -0.037404
1756   1756       -0.518495            0.118200
1757   1757       -0.666939           -0.006879
1758   1758       -0.501028           -0.319772
1759   1759       -0.490777            0.059634
1760   1760       -0.547974           -0.043316
1761   1761       -0.608372           -0.079715
1762   1762       -0.630800            0.003994
1763   1763       -0.626736           -0.117351
1764   1764       -0.547098           -0.197103
1765   1765       -0.176541           -0.054690
1766   1766       -0.160714           -0.067234
1767   1767       -0.473894            0.152488
1768   1768       -0.632049           -0.018444
1769   1769       -0.733253            0.006911
1770   1770       -0.649216           -0.025334
1771   1771       -0.455291           -0.040249
1772   1772       -0.351793           -0.130475
1773   1773       -0.393817           -0.150260
1774   1774       -0.433778           -0.079050
1775   1775       -0.395882            0.226606
1776   1776       -0.577593           -0.037691
1777   1777       -0.564625           -0.037502
1778   1778       -0.517671            0.216828
1779   1779       -0.255048           -0.186920
1780   1780       -0.448862           -0.158363
1781   1781       -0.555687            0.135612
1782   1782       -0.465880           -0.062432
1783   1783       -0.424677            0.128005
1784   1784       -0.816240            0.020898
1785   1785       -0.498390           -0.227490
1786   1786       -0.528005            0.137654
1787   1787       -0.537585           -0.011502
1788   1788       -0.615898           -0.167206
1789   1789       -0.441202            0.172210
1790   1790       -0.587694           -0.041135
1791   1791       -0.771134           -0.131522
1792   1792       -0.671595           -0.206016
1793   1793       -0.571082            0.000375
1794   1794       -0.485165           -0.146260
1795   1795       -0.732256            0.066008
1796   1796       -0.478068           -0.234642
1797   1797       -0.450042            0.222161
1798   1798       -0.321460            0.128907
1799   1799       -0.418107            0.032659
1800   1800       -0.202723           -0.194942
1801   1801       -0.278961           -0.158958
1802   1802       -0.375858           -0.121084
1803   1803       -0.383794           -0.159858
1804   1804       -0.409171           -0.125816
1805   1805       -0.436544           -0.067168
1806   1806       -0.414166            0.006066
1807   1807       -0.287533           -0.028801
1808   1808       -0.239525           -0.071245
1809   1809       -0.365596           -0.017556
1810   1810       -0.424876            0.087144
1811   1811       -0.523622           -0.071250
1812   1812       -0.409771           -0.259011
1813   1813       -0.368071           -0.115089
1814   1814       -0.567743           -0.040776
1815   1815       -0.361331            0.000396
1816   1816       -0.317871            0.202337
1817   1817       -0.351679           -0.103551
1818   1818       -0.410428           -0.070055
1819   1819       -0.380780            0.011935
1820   1820       -0.513734            0.221495
1821   1821       -0.652614            0.200000
1822   1822       -0.679219           -0.028279
1823   1823       -0.299185           -0.005328
1824   1824       -0.185572            0.226491
1825   1825       -0.234267           -0.224366
1826   1826       -0.240686           -0.048447
1827   1827       -0.427930           -0.105510
1828   1828       -0.609545           -0.107607
1829   1829       -0.878230           -0.069462
1830   1830       -0.630992           -0.124574
1831   1831       -0.503495           -0.262919
1832   1832       -0.300559           -0.102160
1833   1833       -0.416887            0.015259
1834   1834       -0.390575           -0.026274
1835   1835       -0.431351           -0.121053
1836   1836       -0.391166           -0.179171
1837   1837       -0.456975           -0.180258
1838   1838       -0.588911            0.158598
1839   1839       -0.410820           -0.133985
1840   1840       -0.514160           -0.012218
1841   1841       -0.392112            0.107954
1842   1842       -0.436075           -0.066328
1843   1843       -0.345552            0.038536
1844   1844       -0.508792           -0.097308
1845   1845       -0.469482           -0.018843
1846   1846       -0.438431           -0.284548
1847   1847       -0.213665           -0.093770
1848   1848       -0.396248           -0.199544
1849   1849       -0.535274           -0.012141
1850   1850       -0.494358           -0.060229
1851   1851       -0.467550           -0.006161
1852   1852       -0.584245            0.013392
1853   1853       -0.522003            0.017136
1854   1854       -0.550873            0.221983
1855   1855       -0.602736           -0.034894
1856   1856       -0.413950            0.171711
1857   1857       -0.315008           -0.146091
1858   1858       -0.290559           -0.062115
1859   1859       -0.294203            0.155059
1860   1860       -0.566365            0.107738
1861   1861       -0.465239           -0.108477
1862   1862       -0.351574            0.044178
1863   1863       -0.370734           -0.070048
1864   1864       -0.422752            0.071917
1865   1865       -0.396887            0.294660
1866   1866       -0.526497           -0.156922
1867   1867       -0.483894           -0.124749
1868   1868       -0.388657           -0.112938
1869   1869       -0.265215           -0.006419
1870   1870       -0.320122            0.143086
1871   1871       -0.269206           -0.238140
1872   1872       -0.414588           -0.029826
1873   1873       -0.376427            0.013315
1874   1874       -0.368296            0.087400
1875   1875       -0.569787           -0.113143
1876   1876       -0.555970            0.003673
1877   1877       -0.437023           -0.183233
1878   1878       -0.284016            0.129980
1879   1879       -0.591298           -0.136953
1880   1880       -0.721896            0.054133
1881   1881       -0.624135           -0.128880
1882   1882       -0.584174            0.218266
1883   1883       -0.384006            0.003961
1884   1884       -0.295441           -0.266755
1885   1885       -0.184763           -0.026814
1886   1886       -0.446415           -0.149711
1887   1887       -0.509288           -0.168598
1888   1888       -0.505738           -0.094845
1889   1889       -0.739509           -0.062159
1890   1890       -0.535912           -0.177731
1891   1891       -0.527378            0.034582
1892   1892       -0.452916            0.113569
1893   1893       -0.377755           -0.066652
1894   1894       -0.421122            0.023452
1895   1895       -0.450817            0.077382
1896   1896       -0.537564           -0.083783
1897   1897       -0.317305           -0.136332
1898   1898       -0.483772           -0.008941
1899   1899       -0.584069           -0.105594
1900   1900       -0.367131           -0.057976
1901   1901       -0.333081           -0.082234
1902   1902       -0.445971           -0.053173
1903   1903       -0.528788           -0.036075
1904   1904       -0.498958           -0.123943
1905   1905       -0.753899           -0.130313
1906   1906       -0.449251           -0.011609
1907   1907       -0.411081           -0.122445
1908   1908       -0.263664            0.027048
1909   1909       -0.327805           -0.148524
1910   1910       -0.327139           -0.028663
1911   1911       -0.594509           -0.020276
1912   1912       -0.632573           -0.104847
1913   1913       -0.812092            0.090165
1914   1914       -0.574726            0.088600
1915   1915       -0.450063            0.091690
1916   1916       -0.321329           -0.101570
1917   1917       -0.302079           -0.041498
1918   1918       -0.246241            0.018453
1919   1919       -0.355490            0.085006
1920   1920       -0.443638           -0.348406
1921   1921       -0.435356           -0.115187
1922   1922       -0.358500           -0.104530
1923   1923       -0.573210            0.076571
1924   1924       -0.767886           -0.130383
1925   1925       -0.716138           -0.082061
1926   1926       -0.697304           -0.092893
1927   1927       -0.529529           -0.241130
1928   1928       -0.343001           -0.093217
1929   1929       -0.350968           -0.067132
1930   1930       -0.403449           -0.077245
1931   1931       -0.424663           -0.027588
1932   1932       -0.379554            0.058447
1933   1933       -0.405987            0.004030
1934   1934       -0.481080            0.103277
1935   1935       -0.276894            0.148002
1936   1936       -0.243766           -0.121156
1937   1937       -0.375298            0.027267
1938   1938       -0.344281           -0.060734
1939   1939       -0.340548            0.121583
1940   1940       -0.558861           -0.011818
1941   1941       -0.266687           -0.110398
1942   1942       -0.274025           -0.038628
1943   1943       -0.160305           -0.080023
1944   1944       -0.317783           -0.089956
1945   1945       -0.447662            0.002168
1946   1946       -0.446339           -0.141865
1947   1947       -0.433562            0.007275
1948   1948       -0.578979            0.255645
1949   1949       -0.505150           -0.098804
1950   1950       -0.483778            0.036304
1951   1951       -0.693281            0.020920
1952   1952       -0.606558            0.194674
1953   1953       -0.675848           -0.064622
1954   1954       -0.457209           -0.091429
1955   1955       -0.254504           -0.030565
1956   1956       -0.330797           -0.076435
1957   1957       -0.419958            0.104798
1958   1958       -0.546586            0.157036
1959   1959       -0.612604            0.022447
1960   1960       -0.461174           -0.100069
1961   1961       -0.727437            0.004749
1962   1962       -0.542751           -0.024728
1963   1963       -0.289836           -0.083379
1964   1964       -0.238550           -0.060958
1965   1965       -0.382198           -0.113113
1966   1966       -0.434630           -0.027129
1967   1967       -0.409498            0.059624
1968   1968       -0.544221            0.010816
1969   1969       -0.614524           -0.042960
1970   1970       -0.476514           -0.055358
1971   1971       -0.472853           -0.129414
1972   1972       -0.282092            0.044787
1973   1973       -0.537636           -0.317511
1974   1974       -0.565494            0.003571
1975   1975       -0.463193            0.048964
1976   1976       -0.522648            0.007578
1977   1977       -0.533687           -0.034866
1978   1978       -0.375264           -0.025821
1979   1979       -0.159783           -0.013784
1980   1980       -0.520241           -0.251886
1981   1981       -0.760007            0.199721
1982   1982       -0.494760           -0.225749
1983   1983       -0.622030           -0.121659
1984   1984       -0.540947            0.016982
1985   1985       -0.711513           -0.283028
1986   1986       -0.493452           -0.295988
1987   1987       -0.528399            0.084274
1988   1988       -0.438438            0.062811
1989   1989       -0.355023           -0.047262
1990   1990       -0.509817           -0.022640
1991   1991       -0.420695           -0.210923
1992   1992       -0.511974            0.041091
1993   1993       -0.645935           -0.195718
1994   1994       -0.635611           -0.016667
1995   1995       -0.589474           -0.149431
1996   1996       -0.322409           -0.204155
1997   1997       -0.341264           -0.196768
1998   1998       -0.389190            0.092923
1999   1999       -0.530964           -0.136818
2000   2000       -0.381903           -0.076105
2001   2001       -0.508889           -0.053101
2002   2002       -0.348480           -0.142468
2003   2003       -0.270370           -0.157410
2004   2004       -0.410740            0.119160
2005   2005       -0.632016           -0.230151
2006   2006       -0.570991           -0.151658
2007   2007       -0.419134           -0.106381
2008   2008       -0.297809            0.280854
2009   2009       -0.308666           -0.297876
2010   2010       -0.472807            0.077138
2011   2011       -0.557423           -0.161255
2012   2012       -0.760745           -0.182634
2013   2013       -0.774117            0.131926
2014   2014       -0.625999            0.150499
2015   2015       -0.234206           -0.052521
2016   2016       -0.406871           -0.180794
2017   2017       -0.192530            0.009461
2018   2018       -0.323221            0.113864
2019   2019       -0.624548           -0.325064
2020   2020       -0.635897            0.009031
2021   2021       -0.783846           -0.314535
2022   2022       -0.463191           -0.151717
2023   2023       -0.425953            0.055099
2024   2024       -0.669339            0.221996
2025   2025       -0.504988           -0.307437
2026   2026       -0.581460            0.159871
2027   2027       -0.511500            0.126553
2028   2028       -0.762298            0.184482
2029   2029       -0.754274           -0.092340
2030   2030       -0.470773           -0.231697
2031   2031       -0.284855           -0.194865
2032   2032       -0.232366           -0.148460
2033   2033       -0.335772           -0.236983
2034   2034       -0.484038            0.139073
2035   2035       -0.530998           -0.137097
2036   2036       -0.751299           -0.054426
2037   2037       -0.552241            0.059146
2038   2038       -0.622276            0.288089
2039   2039       -0.517521           -0.073308
2040   2040       -0.487582           -0.044898
2041   2041       -0.564568            0.091004
2042   2042       -0.610062            0.060609
2043   2043       -0.531252            0.024725
2044   2044       -0.230673            0.061121
2045   2045       -0.130760            0.091584
2046   2046       -0.253700           -0.261535
2047   2047       -0.409302           -0.007263
2048   2048       -0.305152            0.163658
2049   2049       -0.777145           -0.002896
2050   2050       -0.699068           -0.130938
2051   2051       -0.849101           -0.300058
2052   2052       -0.650027           -0.120146
2053   2053       -0.572015           -0.065187
2054   2054       -0.463941            0.045260
2055   2055       -0.226449           -0.015441
2056   2056       -0.597244           -0.142597
2057   2057       -0.428873            0.288817
2058   2058       -0.522517           -0.154786
2059   2059       -0.482481           -0.103218
2060   2060       -0.616464           -0.002230
2061   2061       -0.559189           -0.196350
2062   2062       -0.759290            0.034405
2063   2063       -0.580349           -0.212772
2064   2064       -0.474702           -0.097077
2065   2065       -0.428635           -0.063507
2066   2066       -0.370210            0.033040
2067   2067       -0.301598            0.171974
2068   2068       -0.595374           -0.070895
2069   2069       -0.610397           -0.176751
2070   2070       -0.742803            0.187541
2071   2071       -0.890188           -0.006147
2072   2072       -0.568152           -0.043299
2073   2073       -0.333733            0.061894
2074   2074        0.001698           -0.139654
2075   2075       -0.235476           -0.062171
2076   2076       -0.568822           -0.044615
2077   2077       -0.738852            0.052387
2078   2078       -0.563944            0.059913
2079   2079       -0.739101            0.109910
2080   2080       -0.378973           -0.000001
2081   2081       -0.331066           -0.208785
2082   2082       -0.380809           -0.166847
2083   2083       -0.474336           -0.024569
2084   2084       -0.488277            0.107854
2085   2085       -0.435689            0.112171
2086   2086       -0.333981           -0.105099
2087   2087       -0.409232           -0.056704
2088   2088       -0.313398           -0.117807
2089   2089       -0.357401            0.069619
2090   2090       -0.457998           -0.159222
2091   2091       -0.557710           -0.185716
2092   2092       -0.418236           -0.176960
2093   2093       -0.428924            0.151779
2094   2094       -0.422185            0.070174
2095   2095       -0.456820            0.156714
2096   2096       -0.529169            0.165573
2097   2097       -0.463702           -0.036035
2098   2098       -0.295089           -0.100939
2099   2099       -0.326258           -0.169581
2100   2100       -0.273775           -0.100054
2101   2101       -0.211065           -0.021684
2102   2102       -0.379321            0.175483
2103   2103       -0.643054           -0.160007
2104   2104       -0.690582           -0.011672
2105   2105       -0.494878           -0.007623
2106   2106       -0.466810            0.019496
2107   2107       -0.278563            0.021067
2108   2108       -0.502827            0.132473
2109   2109       -0.144682           -0.020066
2110   2110       -0.506922           -0.281538
2111   2111       -0.615946            0.134442
2112   2112       -0.576106            0.018185
2113   2113       -0.711103            0.137839
2114   2114       -0.345747           -0.128091
2115   2115       -0.220381           -0.108970
2116   2116       -0.311336           -0.129516
2117   2117       -0.446863            0.199131
2118   2118       -0.329941            0.052284
2119   2119       -0.663372           -0.234855
2120   2120       -1.048905           -0.145593
2121   2121       -0.785665            0.032663
2122   2122       -0.519211           -0.286779
2123   2123       -0.284384           -0.056465
2124   2124       -0.055880           -0.152373
